run,model,variant,article_id,source_dataset,original_index,sentence_index,sentence,rouge1_to_ref,rougeL_to_ref,risk_score,risk_tags,word_count,letters,avg_chars,long_word_count,long_word_ratio,hard_word_count,hard_word_ratio,fkgl,cli,dcrs
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0035,eLife,35,8,Regular-spiking cells handle data from different brain regions while their neighbors handle space.,,,0,,13,84,6.461538461538462,1,0.07692307692307693,2,0.15384615384615385,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0035,eLife,35,9,Parallel processing is enabled by precise anatomical organization within layer 1.,,,4,long_word_dense|hard_word_dense|number,11,69,6.2727272727272725,3,0.2727272727272727,6,0.5454545454545454,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0035,eLife,35,10,The physical layout of the brain wiring ensures that the two types of information do not get mixed up.,,,1,long_sentence|negation_or_contrast,19,83,4.368421052631579,1,0.05263157894736842,3,0.15789473684210525,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0035,eLife,35,11,Low-rheobase neurons can compute the speed of head rotation.,,,2,hard_word_dense,9,50,5.555555555555555,1,0.1111111111111111,3,0.3333333333333333,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0035,eLife,35,12,Low-rheobase cells calculate how fast the mouse is turning even when incoming signals only say which way the mouse is facing.,,,1,long_sentence|negation_or_contrast,21,103,4.904761904761905,1,0.047619047619047616,3,0.14285714285714285,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0035,eLife,35,13,Low-rheobase neurons are the primary subtype for encoding spatial information.,,,4,long_word_dense|hard_word_dense,10,67,6.7,2,0.2,5,0.5,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0035,eLife,35,14,This discovery identifies a specific cell type that is likely responsible for the ability to stay oriented in space.,,,3,long_sentence|hard_word_dense|hedged,19,97,5.105263157894737,2,0.10526315789473684,7,0.3684210526315789,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0035,eLife,35,15,The granular retrosplenial cortex is critical for knowing where a person is and how to get to a destination.,,,1,long_sentence,19,89,4.684210526315789,2,0.10526315789473684,4,0.21052631578947367,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0035,eLife,35,16,Damage to the retrosplenial cortex causes spatial disorientation similar to symptoms seen in Alzheimer’s disease.,,,2,hard_word_dense|causal_or_inferential,16,97,6.0625,2,0.125,6,0.375,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0035,eLife,35,17,Precise axonal and dendritic arborization within layer 1 permits this parallel processing.,,,2,hard_word_dense|number,12,77,6.416666666666667,2,0.16666666666666666,6,0.5,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,1,Stable flower shapes are important for reproductive success and attracting pollinators.,,,4,long_word_dense|hard_word_dense,11,76,6.909090909090909,3,0.2727272727272727,4,0.36363636363636365,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,2,Petals are usually required to open the flower and help attract pollinators.,,,0,,12,64,5.333333333333333,1,0.08333333333333333,3,0.25,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,3,Petal number is invariant in Arabidopsis thaliana flowers.,,,2,hard_word_dense,8,50,6.25,1,0.125,3,0.375,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,4,These flowers consistently produce four petals.,,,2,hard_word_dense,6,41,6.833333333333333,1,0.16666666666666666,2,0.3333333333333333,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,5,Cardamine hirsuta exhibits variable petal numbers ranging from zero to four.,,,2,hard_word_dense,11,65,5.909090909090909,0,0.0,4,0.36363636363636365,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,6,This species can display a variable number of petals on a single plant.,,,0,,13,58,4.461538461538462,0,0.0,1,0.07692307692307693,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,7,Divergence in the floral regulator APETALA1 accounts for the difference in petal number robustness.,,,4,long_word_dense|hard_word_dense|number,14,84,6.0,3,0.21428571428571427,5,0.35714285714285715,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,8,This gene is also known as AP1.,,,0,number,7,23,3.2857142857142856,0,0.0,0,0.0,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,9,Arabidopsis thaliana AP1 confers robustness by masking the effects of quantitative trait loci.,,,4,long_word_dense|hard_word_dense|number,13,80,6.153846153846154,3,0.23076923076923078,4,0.3076923076923077,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,10,These quantitative trait loci are also called QTL.,,,0,,8,42,5.25,1,0.125,1,0.125,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,11,The Cardamine hirsuta version of the AP1 gene fails to complement this function.,,,0,number,13,66,5.076923076923077,1,0.07692307692307693,3,0.23076923076923078,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,12,Differences in regulatory regions contribute to this divergence.,,,4,long_word_dense|hard_word_dense,8,56,7.0,4,0.5,4,0.5,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,13,Variable petal number is maintained in Cardamine hirsuta despite standing genetic variation.,,,2,hard_word_dense,12,80,6.666666666666667,1,0.08333333333333333,7,0.5833333333333334,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,14,Natural populations have enough variation to produce four-petalled flowers.,,,4,long_word_dense|hard_word_dense|technical_density,9,65,7.222222222222222,2,0.2222222222222222,5,0.5555555555555556,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,15,The AP1 gene in Arabidopsis thaliana hides the expression of other genetic traits.,,,2,hard_word_dense|technical_density|number,13,68,5.230769230769231,2,0.15384615384615385,4,0.3076923076923077,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,16,This masking ensures the plant consistently grows four petals.,,,0,,9,53,5.888888888888889,1,0.1111111111111111,2,0.2222222222222222,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,17,The divergence mapped to upstream regulatory rather than coding regions.,,,2,long_word_dense,10,62,6.2,2,0.2,2,0.2,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,18,The Cardamine hirsuta AP1 gene does not provide the same stability.,,,2,hard_word_dense|negation_or_contrast|number,11,55,5.0,0,0.0,4,0.36363636363636365,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,19,Arabidopsis thaliana is a common research model that maintains flower shape despite genetic differences.,,,2,hard_word_dense,14,90,6.428571428571429,2,0.14285714285714285,5,0.35714285714285715,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,20,Invariant floral forms are robust to natural perturbations.,,,2,hard_word_dense,8,51,6.375,1,0.125,3,0.375,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,21,The AP1 gene acts like a buffer to hide genetic variations.,,,0,number,11,47,4.2727272727272725,1,0.09090909090909091,2,0.18181818181818182,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0057,eLife,57,22,Masking prevents other genes from changing the petal count.,,,0,,9,50,5.555555555555555,0,0.0,0,0.0,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,1,Researchers used laser-capture microdissection to isolate and profile genes in the Schmidtea mediterranea intestine.,,,4,long_word_dense|hard_word_dense,14,101,7.214285714285714,4,0.2857142857142857,7,0.5,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,2,Schmidtea mediterranea is a flatworm that can regenerate its entire digestive system after injury.,,,2,hard_word_dense,14,84,6.0,2,0.14285714285714285,5,0.35714285714285715,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,3,"The study identified over 1,800 intestine-enriched transcripts using this sensitive bulk tissue method.",,,2,long_word_dense|number,14,84,6.0,3,0.21428571428571427,3,0.21428571428571427,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,4,This approach found 809 transcripts that previous single-cell studies did not detect because laser-capture microdissection allows researchers to focus on specific bulk tissue sections.,,,3,long_sentence|long_word_dense|causal_or_inferential|negation_or_contrast|number,24,155,6.458333333333333,5,0.20833333333333334,6,0.25,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,5,The planarian intestine performs consolidated roles that humans split among several different organs.,,,2,hard_word_dense,13,88,6.769230769230769,1,0.07692307692307693,5,0.38461538461538464,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,6,"These roles include functions typically handled by the human liver and small intestine, such as energy storage and nutrient absorption.",,,3,long_sentence|hard_word_dense,20,114,5.7,1,0.05,6,0.3,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,7,The study found regionalization of gene activity between the medial and lateral intestinal domains.,,,0,,14,85,6.071428571428571,2,0.14285714285714285,4,0.2857142857142857,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,8,"This spatial specialization is particularly evident in cells called goblet cells, which are organized into distinct zones within the digestive tract.",,,1,long_sentence,21,127,6.0476190476190474,2,0.09523809523809523,5,0.23809523809523808,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,9,The gene gli-1 is required for goblet cells to undergo regeneration after injury.,,,2,hard_word_dense|number,13,66,5.076923076923077,1,0.07692307692307693,4,0.3076923076923077,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,10,"A second gene called RREB2 is needed for the maintenance of these cells, acting as a transcription factor that turns other genes on or off.",,,2,long_sentence|very_long_sentence|number,25,112,4.48,2,0.08,2,0.08,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,11,This genetic atlas provides a resource for investigating how the digestive system repairs itself.,,,2,hard_word_dense,14,83,5.928571428571429,1,0.07142857142857142,5,0.35714285714285715,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,12,These findings support comparative analyses to understand human gastrointestinal pathologies by generating new insights into cellular processes that are often dysregulated in disease.,,,5,long_sentence|long_word_dense|hard_word_dense,23,160,6.956521739130435,6,0.2608695652173913,10,0.43478260869565216,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0062,eLife,62,13,Understanding how simple animals like planarians regrow their gut could eventually help treat human conditions like acid reflux or surgical damage.,,,5,long_sentence|long_word_dense|hard_word_dense|hedged,21,126,6.0,4,0.19047619047619047,7,0.3333333333333333,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,1,Mitochondria require mechanisms to recognize and remove misfolded proteins to maintain essential functions.,,,2,hard_word_dense|technical_density,13,94,7.230769230769231,2,0.15384615384615385,7,0.5384615384615384,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,2,Mitochondria are essential to cellular bioenergetics and metabolism.,,,4,long_word_dense|hard_word_dense,8,60,7.5,3,0.375,5,0.625,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,3,Quality control pathways for misfolded mitochondrial proteins are currently poorly defined.,,,2,hard_word_dense,11,80,7.2727272727272725,1,0.09090909090909091,5,0.45454545454545453,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,4,A universal Mitochondria-Associated Degradation pathway for mitochondrial outer membrane proteins has not been described.,,,4,long_word_dense|hard_word_dense|negation_or_contrast,14,106,7.571428571428571,3,0.21428571428571427,6,0.42857142857142855,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,5,Researchers established temperature-sensitive mitochondrial outer membrane proteins as model substrates in yeast.,,,4,long_word_dense|hard_word_dense,12,100,8.333333333333334,5,0.4166666666666667,6,0.5,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,6,The researchers used the yeast Saccharomyces cerevisiae for these experiments.,,,4,long_word_dense|hard_word_dense,10,68,6.8,4,0.4,4,0.4,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,7,The model proteins are degraded from the mitochondrial outer membrane by the ubiquitin-proteasome system.,,,0,,14,90,6.428571428571429,2,0.14285714285714285,4,0.2857142857142857,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,8,The proteins remain on the mitochondria when the proteasome is not working.,,,0,negation_or_contrast,12,63,5.25,2,0.16666666666666666,2,0.16666666666666666,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,9,Ubiquitination of the substrates is mediated by the ubiquitin ligases Ubr1 and San1.,,,2,hard_word_dense|number,13,69,5.3076923076923075,2,0.15384615384615385,5,0.38461538461538464,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,10,San1 and Ubr1 normally handle misfolded proteins in the cytosol and nucleus.,,,0,number,12,62,5.166666666666667,0,0.0,3,0.25,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,11,Mitochondria-associated degradation of misfolded proteins requires the SSA family of Hsp70 chaperones.,,,4,long_word_dense|hard_word_dense|number,12,87,7.25,3,0.25,6,0.5,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,12,The Hsp40 chaperone Sis1 is also required for this process.,,,0,number,10,46,4.6,0,0.0,2,0.2,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,13,Degradation involves the Cdc48-Npl4-Ufd1 AAA-ATPase complex and the transmembrane adaptor Ubx2.,,,4,long_word_dense|hard_word_dense|number,11,76,6.909090909090909,2,0.18181818181818182,5,0.45454545454545453,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,14,Ubx2 has a discrete and functional pool located at the mitochondria.,,,4,long_word_dense|hard_word_dense|number,11,56,5.090909090909091,2,0.18181818181818182,4,0.36363636363636365,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,15,The study identifies a unique quality control pathway using both cytosolic and mitochondrial factors.,,,2,hard_word_dense,14,87,6.214285714285714,2,0.14285714285714285,5,0.35714285714285715,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,16,This pathway is distinct from endoplasmic reticulum-associated degradation.,,,4,long_word_dense|hard_word_dense,8,66,8.25,3,0.375,3,0.375,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,17,The SSA1 chaperone is specifically required for the ubiquitination step of these mitochondrial substrates.,,,4,long_word_dense|hard_word_dense|number,14,91,6.5,4,0.2857142857142857,6,0.42857142857142855,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,18,Sis1 slowed the turnover of both model proteins used in the study.,,,0,number,12,53,4.416666666666667,0,0.0,1,0.08333333333333333,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,19,Ubiquitinated mitochondrial quality control substrates require the Cdc48-Npl4-Ufd1 complex for efficient proteasomal degradation.,,,4,long_word_dense|hard_word_dense|number,13,110,8.461538461538462,5,0.38461538461538464,8,0.6153846153846154,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0070,eLife,70,20,The protein Doa1 is also implicated in the degradation of these substrates.,,,2,long_word_dense|number,12,62,5.166666666666667,3,0.25,3,0.25,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,1,MicroRNAs are small molecules that regulate how genes are expressed in cells.,,,2,hard_word_dense,12,65,5.416666666666667,0,0.0,4,0.3333333333333333,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,2,The specific molecule miR-9 is highly abundant within the brain.,,,2,hard_word_dense|number,10,52,5.2,0,0.0,3,0.3,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,3,The role of miR-9 in dendritic and synaptic development was previously unknown.,,,2,hard_word_dense|technical_density|number,12,65,5.416666666666667,2,0.16666666666666666,4,0.3333333333333333,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,4,Dendrites are the branched structures that neurons use to receive signals.,,,0,,11,63,5.7272727272727275,1,0.09090909090909091,3,0.2727272727272727,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,5,Researchers developed a transgenic miRNA sponge mouse to inactivate the miR-9 family.,,,4,long_word_dense|hard_word_dense|number,12,71,5.916666666666667,3,0.25,5,0.4166666666666667,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,6,The miRNA sponge acts as a trap that binds and sequesters the molecules.,,,0,,13,59,4.538461538461538,1,0.07692307692307693,2,0.15384615384615385,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,7,The study found that miR-9 controls dendritic growth and synaptic transmission in vivo.,,,0,number,13,72,5.538461538461538,1,0.07692307692307693,3,0.23076923076923078,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,8,Synaptic transmission is the process where neurons communicate at specialized junctions.,,,4,long_word_dense|hard_word_dense,11,77,7.0,3,0.2727272727272727,4,0.36363636363636365,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,9,The downregulation of the transcriptional repressor REST is essential for dendritic growth.,,,2,hard_word_dense|technical_density,12,79,6.583333333333333,2,0.16666666666666666,5,0.4166666666666667,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,10,"By reducing REST levels, miR-9 allows genes for growth to remain active.",,,0,number,12,57,4.75,0,0.0,2,0.16666666666666666,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,11,Inhibition of miR-9 results in aberrant dendritic growth in living organisms.,,,2,hard_word_dense|number,11,64,5.818181818181818,1,0.09090909090909091,4,0.36363636363636365,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,12,This abnormal growth is accompanied by an impairment in synaptic transmission.,,,4,long_word_dense|hard_word_dense,11,67,6.090909090909091,3,0.2727272727272727,5,0.45454545454545453,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,13,A key function of miR-9 is to keep REST levels low during maturation.,,,0,number,13,54,4.153846153846154,1,0.07692307692307693,1,0.07692307692307693,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,14,REST is a protein that normally functions to silence specific gene elements.,,,2,hard_word_dense,12,64,5.333333333333333,0,0.0,4,0.3333333333333333,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,15,The transgenic mouse line allows for inactivation in a spatio-temporal-controlled manner.,,,2,long_word_dense,11,76,6.909090909090909,3,0.2727272727272727,3,0.2727272727272727,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,16,This method allows scientists to study miR-9 at specific times and locations.,,,0,number,12,63,5.25,1,0.08333333333333333,2,0.16666666666666666,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,17,MicroRNAs function as posttranscriptional regulators of gene expression.,,,4,long_word_dense|hard_word_dense|technical_density,8,64,8.0,3,0.375,4,0.5,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,18,These conserved noncoding RNAs are found across many different species.,,,2,hard_word_dense,10,61,6.1,0,0.0,3,0.3,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0163,eLife,163,19,The protein REST is also known as the RE-1 silencing transcription factor. miR-9 binds to and interferes with the RNA molecules needed to make REST.,,,2,long_sentence|very_long_sentence|number,25,118,4.72,2,0.08,4,0.16,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,1,Ross River virus is a significant mosquito-borne pathogen in Australia and the Pacific Islands.,,,2,hard_word_dense,14,80,5.714285714285714,2,0.14285714285714285,5,0.35714285714285715,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,2,Researchers built a mechanistic model to understand how temperature drives this virus.,,,4,long_word_dense|hard_word_dense|causal_or_inferential,12,74,6.166666666666667,4,0.3333333333333333,4,0.3333333333333333,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,3,"This virus infects 2,000 to 9,000 people each year and can cause long-term joint pain.",,,0,causal_or_inferential|number,17,60,3.5294117647058822,0,0.0,0,0.0,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,4,"Because mosquitoes cannot control their body temperature, their ability to spread diseases depends on the temperature of their environment.",,,5,long_sentence|long_word_dense|hard_word_dense|causal_or_inferential|negation_or_contrast,19,119,6.2631578947368425,4,0.21052631578947367,7,0.3684210526315789,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,5,Transmission of the Ross River virus peaks at a moderate temperature of 26.4°C.,,,0,number,15,61,4.066666666666666,2,0.13333333333333333,3,0.2,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,6,This specific middle temperature allows the virus to spread most effectively.,,,2,long_word_dense,11,66,6.0,2,0.18181818181818182,3,0.2727272727272727,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,7,The relationship between temperature and transmission is not a straight line.,,,2,long_word_dense|negation_or_contrast,11,66,6.0,3,0.2727272727272727,3,0.2727272727272727,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,8,There is a specific middle temperature where the virus spreads most effectively.,,,0,,12,68,5.666666666666667,2,0.16666666666666666,3,0.25,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,9,Ross River virus transmission stops at thermal limits of 17.0°C and 31.5°C.,,,0,number,16,53,3.3125,1,0.0625,1,0.0625,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,10,The disease cannot spread if the environment is too cold or too hot.,,,0,negation_or_contrast,13,55,4.230769230769231,1,0.07692307692307693,2,0.15384615384615385,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,11,Biological traits of the mosquitoes and the virus prevent the disease from spreading at these extremes.,,,0,,16,87,5.4375,2,0.125,4,0.25,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,12,The virus is endemic year-round in tropics but seasonal in temperate areas.,,,0,,12,62,5.166666666666667,0,0.0,3,0.25,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,13,Low temperatures in temperate regions force transmission to zero for part of the year.,,,0,,14,72,5.142857142857143,2,0.14285714285714285,3,0.21428571428571427,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,14,"In the tropics, temperatures stay within the transmission range all year.",,,2,long_word_dense,11,61,5.545454545454546,2,0.18181818181818182,2,0.18181818181818182,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,15,Cooler areas experience winter temperatures that drop below the virus limit.,,,2,long_word_dense,11,65,5.909090909090909,2,0.18181818181818182,2,0.18181818181818182,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,16,Climate warming will increase transmission in temperate areas but decrease it in tropical areas.,,,2,hard_word_dense,14,82,5.857142857142857,1,0.07142857142857142,6,0.42857142857142855,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,17,Warming may push tropical temperatures above the upper thermal limit for the virus.,,,0,hedged,13,70,5.384615384615385,1,0.07692307692307693,3,0.23076923076923078,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,18,Tropical areas are already near the ideal temperature.,,,2,hard_word_dense,8,46,5.75,1,0.125,3,0.375,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,19,Further warming will make them too hot for the virus.,,,0,,10,43,4.3,0,0.0,0,0.0,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,20,Warming in cooler areas will bring them closer to the ideal range.,,,0,,12,54,4.5,0,0.0,0,0.0,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,21,Nonlinear models are essential for predicting disease responses to climate change.,,,2,hard_word_dense,11,71,6.454545454545454,1,0.09090909090909091,6,0.5454545454545454,,,
pilot_n20_v8_factuality_chase,gemini3_flash_preview_minimal,generated,laysumm_elife_0188,eLife,188,22,These models account for specific temperature limits rather than assuming a simple increase.,,,2,hard_word_dense,13,79,6.076923076923077,1,0.07692307692307693,4,0.3076923076923077,,,
